,Unnamed: 0,title,url,label
43,43,"신한은행, 신한카드와 빅데이터 기반 자영업자 컨설팅",https://biz.chosun.com/stock/finance/2021/05/14/D2FVR342BRFHZCJJQ7YQXNUXIU/?utm_source=naver&utm_medium=original&utm_campaign=biz,0
44,44,코인 '환치기' 막아라… 은행권 해외송금 제한 잇단 강화,http://www.busan.com/view/busan/view.php?code=2021051814381775158,0
45,45,"신한은행, 신한카드와 서울 자영업자 컨설팅",https://www.sedaily.com/NewsView/22MCVUMCHI,0
46,46,"KB국민은행, 샌드박스 게이밍과 네이밍 스폰서십 체결",http://www.womaneconomy.kr/news/articleView.html?idxno=103411,1
47,47,"충북대, 신한은행 발전기금 기탁식 열어",http://www.kyosu.net/news/articleView.html?idxno=67360,0
48,48,"KB국민은행-샌드박스 게이밍, 네이밍 스폰서십 추가 체결",http://www.techholic.co.kr/news/articleView.html?idxno=198275,1
49,49,"신한은행, ‘선물환 거래확인서 비대면 서비스’ 선봬",http://www.cnbnews.com/news/article.html?no=492061,0
50,50,"신한금융, 2030년까지 업무車 6만대 무공해차로 전면교체",https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2021052012552043086,0
51,51,"여자농구 하나원큐-신한은행, 2대2 트레이드 단행",http://www.newsis.com/view/?id=NISX20210517_0001443694&cID=10505&pID=10500,0
52,52,"은행, 암호화폐 거래소 송곳 검증 예고",http://www.newsis.com/view/?id=NISX20210521_0001448388&cID=10401&pID=10400,0
53,53,"KB국민은행, 샌드박스 게이밍과 네이밍 스폰서십 추가 체결",http://www.paxetv.com/news/articleView.html?idxno=117642,1
54,54,[5월 4주] 저축은행 정기예금(24개월) 최고 연 1.90%…지주계열 중 NH저축은행 가장 높아,http://www.fntimes.com/html/view.php?ud=202105231227533330ee0209bd21_18,1
55,55,"신한은행, ‘선물환 거래확인서 비대면 서비스’ 출시",http://www.ddaily.co.kr/news/article.html?no=214371,1
56,56,"신한은행, 선물환 거래확인서 비대면 서비스 출시",http://www.safetimes.co.kr/news/articleView.html?idxno=95487,1
57,57,"""1020 잡아라""…Z세대에 문턱 낮추는 은행들",https://www.hankyung.com/economy/article/2021051866351,0
58,58,"조용병 신한금융 회장, '제로카본·퓨얼' 선언…전 업무용차 2030년까지 '무공해차' 전환",http://www.newsworks.co.kr/news/articleView.html?idxno=549552,0
59,59,"[뉴스투데이 E] 신한금융그룹, 스타트업 네트워킹 프로그램 ‘월간 Find:’ 개최",https://www.news2day.co.kr/article/20210521500118,0
60,60,"신한은행, 특성화고-스타트업 인재 매칭을 위한 신한 커리어온 1기 모집",http://www.datanews.co.kr/news/article.html?no=112789,0
61,61,"좁아지는 은행 취업문, 문과생은 언제 뽑나?",https://magazine.hankyung.com/business/article/202105186388b,0
62,62,"신한은행, 빅데이터 활용해 상권분석 컨설팅",http://www.fnnews.com/news/202105151008332569,0
63,63,"신한은행, 선물환 거래 확인서 비대면으로 제출 가능",http://www.efnews.co.kr/news/articleView.html?idxno=90073,0
64,64,"특성화고+스타트업···신한은행, '신한 커리어온' 1기 모집",http://www.womaneconomy.kr/news/articleView.html?idxno=103223,0
65,65,"신한은행, 자영업자 대상 빅데이터 상권분석 컨설팅 제공",https://view.asiae.co.kr/article/2021051414342998738,0
66,66,"신한은행, '쏠 지갑' 출시···코로나19 백신 접종증명도 가능",http://www.koreastocknews.com/news/articleView.html?idxno=63387,1
67,67,"신한은행, 청년 취업 지원 플랫폼 통해 신한 커리어온 1기 모집",http://www.insnews.co.kr/design_php/news_view.php?num=65598&firstsec=1&secondsec=17,0
68,68,"신한은행, '선물환 거래확인서 비대면 서비스' 출시",http://www.techholic.co.kr/news/articleView.html?idxno=198204,1
69,69,"신한은행, 선물환 거래확인서 비대면 서비스 출시",https://www.fetv.co.kr/news/article.html?no=85020,1
70,70,커스터디 사업 놓고 속앓이하는 은행,http://www.etnews.com/20210518000145,0
71,71,"은행권, 백신경제 동참…백신휴가 '스타트'",https://www.ebn.co.kr/news/view/1484543/?sc=Naver,0
72,72,"증권사, 은행과 분기 순이익 대등해져…증시 호황 영향",https://view.asiae.co.kr/article/2021052312152632039,0
73,73,"은행권, 채용 봇물…디지털·지역특화 맞춤형 선발 치중",https://daily.hankooki.com/lpage/finance/202105/dh20210520164230148320.htm?s_ref=nv,0
74,74,"신한은행, ‘SOL 지갑’출시…백신 접종 증명 서비스도",https://www.inthenews.co.kr/news/article.html?no=34568,1
75,75,"신한은행 ""'SOL지갑'으로 활용하세요""",http://www.newsworker.co.kr/news/articleView.html?idxno=114666,0
76,76,신한은행 쏠퀴즈·더 겜성퀴즈·신한 페이판 OX 퀴즈 5월21일 정답은?,http://www.newsworks.co.kr/news/articleView.html?idxno=549580,0
77,77,"신한은행, 강원도민 비대면 보조금 신청 지원",http://www.fnnews.com/news/202105131502025146,0
78,78,"신한은행, 신한카드와 서울 빅데이터 상권분석 컨설팅",https://www.dailian.co.kr/news/view/991601/?sc=Naver,0
79,79,"신한금융그룹, 'Zero Carbon·Zero Fuel' 선언",http://www.businesskorea.co.kr/news/articleView.html?idxno=67562,0
80,80,"신한은행, 모바일앱에 코로나19 백신접종 증명하는 서비스 내놔",https://www.businesspost.co.kr/BP?command=article_view&num=232413,0
81,81,"신한은행, 특성화고-스타트업 인재매칭 위한 '신한 커리어온 1기' 모집",http://www.newsquest.co.kr/news/articleView.html?idxno=84603,0
82,82,"신한은행, 특성화고 학생 지원하는 '신한커리어온' 1기 모집",http://www.pinpointnews.co.kr/view.php?ud=2021051810384035209f27410725_45,0
83,83,"신한은행, 수출입 기업고객 대상 '선물환 거래확인서 비대면 서비스' 출시",http://www.thefirstmedia.net/news/articleView.html?idxno=75682,1
84,84,"신한은행, 선물환 거래확인서 비대면 제출 서비스 출시",http://thepublic.kr/news/newsview.php?ncode=1065605107580762,1
85,85,"신한은행, 선물환 거래확인서 비대면 제출 서비스 출시",http://www.pinpointnews.co.kr/view.php?ud=2021051713224987929f27410725_45,1
86,86,"신한금융그룹, 제로카본·제로퓨얼 선언",http://it.chosun.com/site/data/html_dir/2021/05/20/2021052001400.html,0
87,87,"신한은행, '선물환 거래확인서 비대면 서비스' 출시",http://www.newsquest.co.kr/news/articleView.html?idxno=84561,1
88,88,신한은행 “코로나19 백신접종 증명도 ‘SOL지갑’으로 활용하세요”,http://www.nspna.com/news/?mode=view&newsid=503008,0
89,89,"은행권, 공채 줄이고 '디지털전환 맞춤형' 채용 방점...디지털 인재상은?",http://www.updownnews.co.kr/news/articleView.html?idxno=231741,0
90,90,"신한은행, ‘해외주식 선물하기’ 출시",https://biz.chosun.com/stock/finance/2021/05/10/UB25FG3Z3RDDHB3TZ2RXDERCME/?utm_source=naver&utm_medium=original&utm_campaign=biz,1
91,91,"신한금융그룹, '2030년까지 업무용 차량 100% 친환경으로 교체'",http://www.mediasr.co.kr/news/articleView.html?idxno=69019,0
92,92,"신한은행·카드, 서울 자영업자 상권분석 컨설팅",http://www.shinailbo.co.kr/news/articleView.html?idxno=1411554,0
93,93,"신한은행, ‘선물환 거래확인서 비대면 서비스’ 출시",http://www.lawissue.co.kr/view.php?ud=202105171346027582204ead0791_12,1
94,94,`전자금융거래 검증 미흡` 신한銀·한투증권 과태료,http://www.dt.co.kr/contents.html?article_no=2021052002100863048003&ref=naver,0
95,95,"""인재를 찾습니다""···신한은행, 신한 커리어온 1기 모집",http://www.globale.co.kr/news/articleView.html?idxno=12833,0
96,96,"신한금융, 2023년까지 업무용차 6만여대 무공해차로 교체",http://www.segyebiz.com/newsView/20210520517532?OutUrl=naver,0
97,97,서현주 제주은행장 “여성 리더의 지원군 되겠다”,https://www.etoday.co.kr/news/view/2027988,0
98,98,"신한금융그룹 , 스타트업 프로그램 개최해 , 취업 연계 양질 프로그램 지원",http://www.cbci.co.kr/news/articleView.html?idxno=415632,0
99,99,"[금융사 성과급 잔치 ③은행] 은행권 1분기 평균 급여 최고, 신한은행",http://news.heraldcorp.com/view.php?ud=20210518000187,1
100,100,신한은행 디지털 월렛 'SOL 지갑' 출시... 백신예방접종증명서 탑재,http://www.consumernews.co.kr/news/articleView.html?idxno=626902,1
101,101,"신한은행, 디지털 월렛 'SOL 지갑' 출시",http://www.cstimes.com/news/articleView.html?idxno=461473,1
102,102,"신한은행, 수출입기업 ‘선물환 거래확인서’ 비대면 제출 가능",https://biz.chosun.com/stock/finance/2021/05/17/CYCJW5NAHNE7FB24E7DU4HSJNI/?utm_source=naver&utm_medium=original&utm_campaign=biz,0
103,103,신한銀 '특성화고-스타트업 인재매칭' 커리어온 1기 모집,https://www.sedaily.com/NewsView/22MEP7SXXG,0
104,104,신한은행 ‘선물환 거래확인서 비대면 서비스’ 출시,https://daily.hankooki.com/lpage/finance/202105/dh20210517102007148320.htm?s_ref=nv,1
105,105,"신한금융, 2030년까지 업무용차량 6만여대 무공해차로 전환",https://www.ebn.co.kr/news/view/1484320/?sc=Naver,0
106,106,"신한금융, 2030년까지 업무차량 6만여대 무공해차로 교체",http://www.mediapen.com/news/view/629714,0
107,107,"신한, 자산·인증 담은 '쏠 지갑' 출시…백신접종 증명 포함",http://www.newsis.com/view/?id=NISX20210520_0001447483&cID=10401&pID=10400,1
108,108,"신한금융, 스타트업 네트워킹 프로그램 개최",http://psnews.co.kr/View.aspx?No=1638332,0
109,109,"신한은행, ‘경조사비 이체 서비스’ 6년 만에 종료",https://biz.chosun.com/stock/finance/2021/05/20/4TDFEMIMEBE7RHP3QRIRPG6KNE/?utm_source=naver&utm_medium=original&utm_campaign=biz,0
110,110,"조용병, 신한금융 업무용 차량 6만 대를 친환경차로 바꾸기로",https://www.businesspost.co.kr/BP?command=article_view&num=232401,0
111,111,"신한은행, 'SOL지갑' 출시...코로나19 백신접종 증명 가능",http://www.paxetv.com/news/articleView.html?idxno=117529,1
112,112,신한은행 `선물환 거래확인서 비대면 서비스` 출시,http://www.dt.co.kr/contents.html?article_no=2021051702109963077002&ref=naver,1
113,113,"신한금융그룹, 'Zero Carbon·Zero Fuel' 선언",http://www.pressm.kr/news/articleView.html?idxno=43733,0
114,114,"신한은행, 신한 커리어온 1기 모집",http://www.digitaltoday.co.kr/news/articleView.html?idxno=402892,0
115,115,"신한, 자산·인증 담은 '쏠 지갑' 출시…백신접종 증명 포함",http://www.newsis.com/view/?id=NISX20210520_0001447483&cID=10401&pID=10400,1
116,116,"신한은행, 디지털 월렛 ‘SOL 지갑’ 선봬",http://www.cnbnews.com/news/article.html?no=492539,0
117,117,"신한銀, 선물환거래확인서 비대면 서비스 출시",http://www.edaily.co.kr/news/newspath.asp?newsid=02082806629049904,1
118,118,"신한금융, 스타트업 네트워킹 프로그램 개최",http://psnews.co.kr/View.aspx?No=1638332,0
119,119,"신한은행, ‘경조사비 이체 서비스’ 6년 만에 종료",https://biz.chosun.com/stock/finance/2021/05/20/4TDFEMIMEBE7RHP3QRIRPG6KNE/?utm_source=naver&utm_medium=original&utm_campaign=biz,0
120,120,"신한은행, 디지털 월렛 ‘SOL 지갑’ 선봬",http://www.cnbnews.com/news/article.html?no=492539,0
121,121,"신한銀, 선물환거래확인서 비대면 서비스 출시",http://www.edaily.co.kr/news/newspath.asp?newsid=02082806629049904,1
122,122,"신한금융, 스타트업 네트워킹 프로그램 개최",http://psnews.co.kr/View.aspx?No=1638332,0
123,123,"신한은행, 코로나19 백신접종 증명도 'SOL지갑'에서",https://www.ngetnews.com/news/articleView.html?idxno=400508,0
124,124,"신한은행, ‘경조사비 이체 서비스’ 6년 만에 종료",https://biz.chosun.com/stock/finance/2021/05/20/4TDFEMIMEBE7RHP3QRIRPG6KNE/?utm_source=naver&utm_medium=original&utm_campaign=biz,0
125,125,"신한은행 '쏠 지갑' 출시…""자산·전자문서 간편 관리""",http://www.newstomato.com/ReadNews.aspx?no=1045654&inflow=N,1
126,126,"KB국민은행, 샌드박스 게이밍과 네이밍 스폰서십 추가 체결",http://www.joseilbo.com/news/news_read.php?uid=424163&class=51&grp=,1
127,127,"신한은행, 신한 커리어온 1기 모집",http://www.mediapen.com/news/view/629105,0
128,128,"신한은행, 신한 커리어온 1기 모집",http://www.newsbrite.net/news/articleView.html?idxno=150420,0
129,129,"신한은행, ‘선물환 거래확인서 비대면 서비스’ 출시",https://www.dailian.co.kr/news/view/992008/?sc=Naver,1
130,130,"KB국민은행, 샌드박스 게이밍과 네이밍 스폰서십 추가 체결",http://www.joseilbo.com/news/news_read.php?uid=424163&class=51&grp=,1
131,131,"신한은행, 신한 커리어온 1기 모집",http://www.mediapen.com/news/view/629105,0
132,132,"신한은행, 신한 커리어온 1기 모집",http://www.newsbrite.net/news/articleView.html?idxno=150420,0
133,133,"신한은행, ‘선물환 거래확인서 비대면 서비스’ 출시",https://www.dailian.co.kr/news/view/992008/?sc=Naver,1
134,134,"[뉴스투데이 E] 신한금융그룹, ‘Zero Carbon·Zero Fuel’ 선언",https://www.news2day.co.kr/article/20210520500204,0
135,135,"신한은행 ""선물환 거래확인서도 비대면으로 제출해요""",http://moneys.mt.co.kr/news/mwView.php?no=2021051710468035413,0
136,136,신한은행'SOL지갑'출시···백신 접종 증명도 SOL 활용,http://www.datasom.co.kr/news/articleView.html?idxno=114454,1
137,137,"KB·하나·우리은행, 가상자산 거래소와 실명 계좌 제휴 안할듯",http://www.viva100.com/main/view.php?key=20210523010004721,1
138,138,"신한은행, 디지털 월렛 'SOL 지갑' 출시",http://www.iminju.net/news/articleView.html?idxno=72624,1
139,139,"신한금융, 스타트업 네트워킹 '월간 Find:' 개최",http://www.smedaily.co.kr/news/articleView.html?idxno=204075,0
140,140,"신한은행, 'SOL 지갑' 출시...""코로나19 백신접종 증명 가능""",http://www.lcnews.co.kr/news/articleView.html?idxno=18163,1
141,141,"신한금융, 2030년까지 업무차 6만대 무공해차로 바꾼다",http://www.smedaily.co.kr/news/articleView.html?idxno=203994,0
142,142,"신한은행, 신한 커리어온 1기 모집",http://www.cnbnews.com/news/article.html?no=492297,0
143,143,"신한은행, 선물환 거래확인서 비대면 서비스 출시",http://www.joseilbo.com/news/news_read.php?uid=423825&class=51&grp=,1
144,144,"신한은행, 신한 커리어온 1기 모집",http://www.betanews.net:8080/article/1265157.html,0
145,145,"신한은행, 디지털 월렛 'SOL 지갑' 출시",http://www.iminju.net/news/articleView.html?idxno=72624,1
146,146,"신한금융, 스타트업 네트워킹 '월간 Find:' 개최",http://www.smedaily.co.kr/news/articleView.html?idxno=204075,0
147,147,"신한은행, ""코로나19 백신접종 증명도 '쏠 지갑'으로""",http://www.weeklytoday.com/news/articleView.html?idxno=367410,0
148,148,"[오늘Who] 신한은행 모험자본 공급 활발, 진옥동 성장기회 더 넓힌다",https://www.businesspost.co.kr/BP?command=article_view&num=232568,0
149,149,"""갭투자용 전세대출도 규제"" 소문에…하나은행 전세대출 심사강화 '없던 일로'",https://www.hankyung.com/economy/article/202105202455i,0
150,150,"신한은행, ""코로나19 백신접종 증명도 '쏠 지갑'으로""",http://www.weeklytoday.com/news/articleView.html?idxno=367410,0
151,151,"신한은행, 특성화고-스타트업 매칭 위한 커리어온 1기 모집",http://www.joseilbo.com/news/news_read.php?uid=423918&class=51&grp=,0
152,152,"신한은행, '코로나19' 백신접종 증명 확인 서비스 제공",http://www.newscape.co.kr/news/view.php?idx=61971,0
153,153,"신한은행, '선물환 거래확인서 비대면 서비스' 출시",http://www.newspim.com/news/view/20210517000240,1
154,154,"[오늘Who] 신한은행 모험자본 공급 활발, 진옥동 성장기회 더 넓힌다",https://www.businesspost.co.kr/BP?command=article_view&num=232568,0
155,155,"신한금융그룹, S² Bridge : 서울 '월간 Find:' 개최",http://www.businesskorea.co.kr/news/articleView.html?idxno=67631,0
156,156,"""갭투자용 전세대출도 규제"" 소문에…하나은행 전세대출 심사강화 '없던 일로'",https://www.hankyung.com/economy/article/202105202455i,0
157,157,"신한은행 ,디지털 월렛 'SOL 지갑' 출시",http://www.kihoilbo.co.kr/news/articleView.html?idxno=928074,1
158,158,"신한금융, 친환경 프로젝트 'Zero Carbon·Zero Fuel' 선언",http://www.efnews.co.kr/news/articleView.html?idxno=90115,0
159,159,"은행권 가상자산시장 선점경쟁 치열, 비트코인부터 CBDC까지 대비나서",https://www.businesspost.co.kr/BP?command=article_view&num=232710,0
160,160,"신한은행, 자산 확인 맞춤형 서비스 'SOL 지갑 출시",http://www.pinpointnews.co.kr/view.php?ud=2021052013392410949f27410725_45,1
161,161,"신한은행 ,디지털 월렛 'SOL 지갑' 출시",http://www.kihoilbo.co.kr/news/articleView.html?idxno=928074,1
162,162,"신한금융, 친환경 프로젝트 'Zero Carbon·Zero Fuel' 선언",http://www.efnews.co.kr/news/articleView.html?idxno=90115,0
163,163,"신한금융그룹, 스타트업 네트워크 지원",http://www.kpinews.co.kr/news/articleView.html?idxno=147440,0
164,164,"신한은행, 신한 커리어온 1기 모집",http://www.paxetv.com/news/articleView.html?idxno=117411,0
165,165,"은행권 가상자산시장 선점경쟁 치열, 비트코인부터 CBDC까지 대비나서",https://www.businesspost.co.kr/BP?command=article_view&num=232710,0
166,166,"신한은행, 특성화고-스타트업 인재 매칭 지원",http://news.heraldcorp.com/view.php?ud=20210519000147,0
167,167,"신한銀, 특성화고·스타트업 인재 매칭 '신한 커리어온' 1기 모집",https://view.asiae.co.kr/article/2021051810043982938,0
168,168,"신한銀, '선물환 거래확인서 비대면 서비스' 출시",https://view.asiae.co.kr/article/2021051710115363964,1
169,169,"""자산관리에서 백신접종 증명까지""...신한은행, '쏠 지갑' 출시",https://www.fetv.co.kr/news/article.html?no=85429,1
170,170,"신한銀, 특성화고·스타트업 인재 매칭 '신한 커리어온' 1기 모집",https://view.asiae.co.kr/article/2021051810043982938,0
171,171,"신한銀, '선물환 거래확인서 비대면 서비스' 출시",https://view.asiae.co.kr/article/2021051710115363964,1
172,172,"""자산관리에서 백신접종 증명까지""...신한은행, '쏠 지갑' 출시",https://www.fetv.co.kr/news/article.html?no=85429,1
173,173,"신한은행, 신한 커리어온 1기 모집",http://www.thebigdata.co.kr/view.php?ud=202105181116147485d0a8833aad_23,0
174,174,"'게임사·빅테크와 맞손' 시중은행,  MZ세대 유치에 '총력'",http://www.sporbiz.co.kr/news/articleView.html?idxno=524319,1
175,175,"신한금융, 2030년까지 무공해차 100% 전환 선언",http://www.pinpointnews.co.kr/view.php?ud=2021052013575777709f27410725_45,0
176,176,"샌드박스 게이밍-카트라이더팀, KB국민은행과 스폰서십 체결",https://www.gamechosun.co.kr/webzine/article/view.php?no=174835,1
177,177,"KB국민 신한 우리은행 디지털인재 '모시기', 빅테크와 총성없는 전쟁",https://www.businesspost.co.kr/BP?command=article_view&num=232566,0
178,178,"신한금융그룹, 2030년까지 업무용 차량 무공해차 100% 전환",http://www.cbci.co.kr/news/articleView.html?idxno=415596,0
179,179,"지역인재, 디지털·기업금융…은행들 맞춤형 채용 중",http://www.hani.co.kr/arti/economy/finance/995938.html,0
180,180,"KB국민 신한 우리은행 디지털인재 '모시기', 빅테크와 총성없는 전쟁",https://www.businesspost.co.kr/BP?command=article_view&num=232566,0
181,181,"신한금융그룹, 2030년까지 업무용 차량 무공해차 100% 전환",http://www.cbci.co.kr/news/articleView.html?idxno=415596,0
182,182,"지역인재, 디지털·기업금융…은행들 맞춤형 채용 중",http://www.hani.co.kr/arti/economy/finance/995938.html,0
183,183,"신한은행, '특성화고·스타트업 매칭' 참가자 모집",http://www.shinailbo.co.kr/news/articleView.html?idxno=1412662,0
184,184,"신한은행, '쏠(SOL) 지갑' 출시…백신접종 증명서비스도 제공",http://www.queen.co.kr/news/articleView.html?idxno=359914,1
185,185,"신한은행, 디지털 월렛 ‘SOL 지갑’ 출시",http://www.ddaily.co.kr/news/article.html?no=214581,1
186,186,"KB국민은행, 샌드박스 게이밍과 네이밍 스폰서십 추가 체결",http://www.lawissue.co.kr/view.php?ud=202105211108277946204ead0791_12,1
187,187,"KB·하나·우리은행 ""암호화폐 거래소 제휴 사실상 어렵다""",https://www.sedaily.com/NewsView/22MGZZMIQE,1
188,188,"신한금융, 2030년까지 업무차 6만2843대 무공해차로 전면교체",http://www.newsfc.co.kr/news/articleView.html?idxno=46113,0
189,189,[5월 4주] 저축은행 정기예금(12개월) 최고 연 1.85%…다수 상품 금리 상승,http://www.fntimes.com/html/view.php?ud=202105231227405310ee0209bd21_18,1
190,190,[5월 4주] 저축은행 정기예금(12개월) 최고 연 1.85%…다수 상품 금리 상승,http://www.fntimes.com/html/view.php?ud=202105231227405310ee0209bd21_18,1
191,191,"신한은행, 특성화고 학생 창업-취업 지원",http://www.fnnews.com/news/202105181440318966,0
192,192,[부고] 정상일(여자프로농구 신한은행 감독)씨 부친상,http://yna.kr/AKR20210521050700007?did=1195m,0
193,193,[단독] 신한은행 ‘네이버 부동산’ 전세대출 배너 광고 좌초 위기,https://economist.co.kr/2021/05/17/finance/bank/20210517125900222.html,0
194,194,"신한은행, 비대면 '선물환 거래확인서' 시작",http://www.newstomato.com/ReadNews.aspx?no=1044884&inflow=N,0
195,195,"신한금융, 2030년까지 업무용 차량 6만여대 무공해차로 전환",https://www.fetv.co.kr/news/article.html?no=85358,0
196,196,"""중금리가 효자""…저축은행, 제대로 덕 봤다[이슈+]",https://www.hankyung.com/economy/article/2021052099026,0
197,197,"""금융거래만 하라고?""…생활밀착 서비스로 고객 사로잡는 은행들",http://www.mediapen.com/news/view/630179,0
